id,customer_id,order_date
7728,2397,2024-08-26
7729,1505,2024-05-11
7730,1375,2024-07-28
7731,4512,2024-06-21
7732,1910,2024-01-20
7733,916,2024-02-20
7734,3959,2024-01-12
7735,81,2024-07-01
7736,2084,2024-09-19
7737,2689,2024-01-20
7738,1691,2024-02-11
7739,757,2024-05-28
7740,2671,2024-01-21
7741,3752,2024-02-03
7742,3553,2024-06-14
7743,468,2024-06-01
7744,1495,2024-03-10
7745,1020,2024-09-30
7746,902,2024-08-19
7747,673,2024-08-18
7748,439,2024-09-01
7749,4223,2024-11-20
7750,2077,2024-09-25
7751,445,2024-09-28
7752,966,2024-06-22
7753,3791,2024-08-27
7754,464,2024-05-18
7755,2199,2024-05-01
7756,2288,2024-05-09
7757,3766,2024-11-13
7758,3177,2024-03-17
7759,4009,2024-10-03
7760,3505,2024-10-21
7761,913,2024-09-17
7762,497,2024-11-10
7763,1464,2024-07-26
7764,4254,2024-01-31
7765,4268,2024-10-20
7766,494,2024-10-23
7767,1427,2024-06-29
7768,1693,2024-08-08
7769,1794,2024-02-21
7770,2724,2024-02-06
7771,659,2024-11-11
7772,4762,2024-11-07
7773,4463,2024-09-28
7774,550,2024-06-30
7775,643,2024-02-07
7776,4351,2024-06-25
7777,208,2024-04-30
7778,2498,2024-09-22
7779,4191,2024-09-07
7780,1884,2024-10-02
7781,2887,2024-10-24
7782,478,2024-06-29
7783,762,2024-07-01
7784,190,2024-03-30
7785,756,2024-03-27
7786,1447,2024-02-25
7787,4932,2024-08-27
7788,1664,2024-04-10
7789,1836,2024-05-21
7790,4229,2024-06-01
7791,4151,2024-03-12
7792,4061,2024-09-28
7793,4606,2024-09-15
7794,4766,2024-05-08
7795,3613,2024-11-02
7796,1690,2024-05-06
7797,1317,2024-06-25
7798,4830,2024-07-08
7799,3187,2024-01-12
7800,4021,2024-01-26
7801,4355,2024-07-03
7802,1146,2024-02-13
7803,4395,2024-05-16
7804,561,2024-07-04
7805,1913,2024-06-28
7806,1865,2024-03-07
7807,297,2024-04-19
7808,2410,2024-10-25
7809,2637,2024-05-15
7810,1462,2024-08-22
7811,4293,2024-08-11
7812,2269,2024-02-19
7813,995,2024-07-16
7814,8,2024-02-09
7815,2592,2024-06-06
7816,2516,2024-11-13
7817,4416,2024-10-04
7818,1418,2024-11-05
7819,2317,2024-02-11
7820,3933,2024-05-06
7821,1288,2024-08-03
7822,2845,2024-09-09
7823,1119,2024-01-28
7824,553,2024-11-03
7825,661,2024-04-27
7826,716,2024-07-25
7827,3586,2024-06-28
7828,3762,2024-06-04
7829,2530,2024-08-17
7830,3971,2024-06-09
7831,3408,2024-04-02
7832,1459,2024-08-29
7833,3268,2024-04-04
7834,855,2024-07-31
7835,4761,2024-03-02
7836,3538,2024-07-06
7837,1898,2024-05-29
7838,273,2024-01-26
7839,4088,2024-05-12
7840,1273,2024-03-21
7841,4375,2024-11-12
7842,4020,2024-09-26
7843,816,2024-08-17
7844,4372,2024-06-16
7845,923,2024-10-31
7846,4738,2024-06-18
7847,4601,2024-08-08
7848,4868,2024-11-01
7849,1265,2024-05-12
7850,3725,2024-07-30
7851,2788,2024-09-26
7852,2723,2024-04-01
7853,4224,2024-03-08
7854,2551,2024-09-14
7855,2950,2024-09-17
7856,1674,2024-01-31
7857,4588,2024-10-14
7858,3093,2024-10-03
7859,2839,2024-08-10
7860,1667,2024-11-20
7861,4512,2024-07-07
7862,2196,2024-02-14
7863,1385,2024-08-17
7864,4404,2024-08-19
7865,3955,2024-06-28
7866,2900,2024-05-06
7867,61,2024-08-03
7868,3948,2024-02-07
7869,2291,2024-11-15
7870,473,2024-06-21
7871,959,2024-03-09
7872,533,2024-04-29
7873,494,2024-06-06
7874,82,2024-01-28
7875,4975,2024-08-20
7876,2971,2024-02-12
7877,12,2024-09-23
7878,4545,2024-11-12
7879,762,2024-08-19
7880,3186,2024-10-26
7881,26,2024-11-14
7882,1807,2024-05-27
7883,4158,2024-05-07
7884,4325,2024-07-10
7885,4703,2024-09-07
7886,3660,2024-09-13
7887,1526,2024-01-24
7888,761,2024-02-05
7889,595,2024-03-25
7890,1056,2024-11-13
7891,1855,2024-02-23
7892,3084,2024-08-13
7893,3917,2024-10-20
7894,3676,2024-09-04
7895,2049,2024-11-10
7896,1459,2024-01-01
7897,1220,2024-10-21
7898,4229,2024-02-26
7899,4182,2024-09-13
7900,1500,2024-02-27
7901,1831,2024-06-24
7902,3396,2024-07-25
7903,1204,2024-04-23
7904,4271,2024-05-31
7905,2811,2024-08-27
7906,3093,2024-08-12
7907,3045,2024-06-22
7908,4674,2024-03-16
7909,3515,2024-03-20
7910,1799,2024-09-21
7911,2576,2024-05-02
7912,145,2024-04-26
7913,4858,2024-08-09
7914,3927,2024-11-04
7915,1378,2024-09-20
7916,3147,2024-04-28
7917,1826,2024-06-17
7918,794,2024-10-05
7919,1602,2024-05-13
7920,4415,2024-02-04
7921,1111,2024-08-14
7922,4054,2024-01-04
7923,4794,2024-08-25
7924,3938,2024-07-17
7925,3964,2024-06-05
7926,4943,2024-02-19
7927,783,2024-04-24
7928,1117,2024-01-25
7929,1751,2024-05-23
7930,2577,2024-08-01
7931,4028,2024-01-21
7932,3337,2024-01-01
7933,4388,2024-09-30
7934,1488,2024-08-05
7935,3876,2024-11-14
7936,3632,2024-05-19
7937,4193,2024-02-12
7938,3959,2024-04-19
7939,3398,2024-01-13
7940,74,2024-04-01
7941,1360,2024-06-16
7942,1092,2024-09-29
7943,4854,2024-08-17
7944,1942,2024-06-02
7945,3149,2024-08-30
7946,4304,2024-05-03
7947,1245,2024-10-03
7948,1286,2024-05-28
7949,4506,2024-06-06
7950,3037,2024-05-28
7951,771,2024-06-18
7952,1844,2024-07-30
7953,74,2024-03-23
7954,1661,2024-09-14
7955,4350,2024-03-08
7956,820,2024-07-03
7957,3819,2024-02-24
7958,332,2024-03-14
7959,1422,2024-08-03
7960,3656,2024-05-29
7961,4932,2024-05-19
7962,1692,2024-06-11
7963,4551,2024-02-29
7964,4409,2024-04-22
7965,228,2024-09-17
7966,2882,2024-02-18
7967,4954,2024-02-22
7968,2866,2024-01-05
7969,2576,2024-01-28
7970,4523,2024-09-08
7971,465,2024-01-07
7972,278,2024-02-25
7973,4115,2024-10-07
7974,66,2024-07-08
7975,4263,2024-09-12
7976,403,2024-06-18
7977,3984,2024-02-22
7978,4505,2024-02-02
7979,3479,2024-02-23
7980,3445,2024-09-06
7981,4693,2024-11-08
7982,4420,2024-06-10
7983,3040,2024-06-26
7984,1438,2024-11-02
7985,429,2024-09-27
7986,2683,2024-08-22
7987,2778,2024-06-14
7988,3379,2024-08-30
7989,393,2024-03-10
7990,4542,2024-06-25
7991,342,2024-07-16
7992,133,2024-06-13
7993,265,2024-08-02
7994,4189,2024-11-14
7995,1686,2024-06-23
7996,1435,2024-05-29
7997,1661,2024-05-17
7998,3818,2024-03-28
7999,2355,2024-03-13
8000,266,2024-06-13
8001,4742,2024-08-22
8002,1137,2024-01-03
8003,4550,2024-08-12
8004,4927,2024-07-12
8005,1391,2024-10-10
8006,1113,2024-04-01
8007,2235,2024-10-03
8008,2867,2024-07-13
8009,3069,2024-04-14
8010,2180,2024-06-08
8011,4968,2024-07-31
8012,635,2024-08-11
8013,3632,2024-05-22
8014,1400,2024-01-13
8015,4787,2024-01-15
8016,2740,2024-08-08
8017,3171,2024-07-06
8018,1866,2024-09-30
8019,1956,2024-05-23
8020,4678,2024-02-13
8021,2219,2024-08-13
8022,1390,2024-07-06
8023,4880,2024-09-25
8024,3131,2024-02-01
8025,4277,2024-02-25
8026,4115,2024-10-10
8027,1250,2024-10-11
8028,3167,2024-07-23
8029,1246,2024-10-18
8030,54,2024-10-29
8031,2911,2024-04-18
8032,2397,2024-06-29
8033,443,2024-07-19
8034,4676,2024-01-31
8035,3612,2024-07-22
8036,4378,2024-08-24
8037,2408,2024-02-04
8038,823,2024-04-05
8039,3703,2024-07-02
8040,2940,2024-09-01
8041,4737,2024-10-15
8042,1032,2024-09-14
8043,2017,2024-09-16
8044,563,2024-01-31
8045,2539,2024-09-22
8046,341,2024-09-03
8047,4568,2024-07-28
8048,3776,2024-11-05
8049,2297,2024-08-13
8050,235,2024-05-01
8051,1117,2024-08-26
8052,1909,2024-01-21
8053,1418,2024-05-13
8054,4920,2024-07-26
8055,1292,2024-10-29
8056,3489,2024-01-05
8057,4728,2024-07-01
8058,3655,2024-06-25
8059,529,2024-07-18
8060,3325,2024-07-01
8061,1981,2024-08-10
8062,2940,2024-10-11
8063,1330,2024-05-08
8064,1234,2024-06-12
8065,1754,2024-05-17
8066,2801,2024-11-05
8067,2934,2024-04-24
8068,2760,2024-04-22
8069,2776,2024-03-06
8070,3488,2024-01-14
8071,3851,2024-09-26
8072,2528,2024-08-20
8073,4998,2024-10-18
8074,891,2024-04-28
8075,2066,2024-10-09
8076,1189,2024-10-31
8077,4298,2024-08-06
8078,741,2024-04-11
8079,1370,2024-01-24
8080,1390,2024-09-01
8081,2001,2024-07-02
8082,1472,2024-08-12
8083,1537,2024-03-06
8084,319,2024-08-10
8085,2265,2024-01-21
8086,1895,2024-09-11
8087,3712,2024-04-23
8088,4820,2024-11-10
8089,2823,2024-10-13
8090,4509,2024-08-30
8091,1276,2024-01-11
8092,3084,2024-04-21
8093,401,2024-07-07
8094,724,2024-02-02
8095,2330,2024-02-19
8096,1136,2024-07-15
8097,2771,2024-01-30
8098,4847,2024-10-31
8099,268,2024-04-17
8100,570,2024-04-07
8101,2557,2024-02-21
8102,1974,2024-08-27
8103,546,2024-04-19
8104,2823,2024-04-16
8105,4461,2024-04-09
8106,4643,2024-01-06
8107,271,2024-10-14
8108,739,2024-02-13
8109,1258,2024-08-22
8110,59,2024-03-08
8111,4182,2024-08-17
8112,4859,2024-10-13
8113,390,2024-02-28
8114,719,2024-09-12
8115,4245,2024-06-22
8116,4679,2024-05-23
8117,121,2024-11-09
8118,2653,2024-03-09
8119,2304,2024-04-11
8120,4862,2024-10-30
8121,2912,2024-09-29
8122,800,2024-04-01
8123,3381,2024-07-07
8124,2107,2024-03-11
8125,1110,2024-11-06
8126,1251,2024-07-23
8127,2641,2024-01-13
8128,1650,2024-05-13
8129,1346,2024-02-02
8130,2957,2024-02-26
8131,2447,2024-08-19
8132,4995,2024-11-15
8133,3365,2024-02-29
8134,485,2024-11-21
8135,803,2024-07-11
8136,1716,2024-10-19
8137,1916,2024-06-09
8138,3484,2024-10-26
8139,1758,2024-05-28
8140,1810,2024-04-02
8141,3008,2024-09-13
8142,3226,2024-06-19
8143,3496,2024-10-08
8144,2321,2024-09-04
8145,1671,2024-03-05
8146,4616,2024-03-22
8147,1152,2024-08-12
8148,4748,2024-10-12
8149,2224,2024-05-14
8150,2668,2024-01-22
8151,211,2024-09-06
8152,2495,2024-04-12
8153,4682,2024-10-20
8154,4263,2024-11-14
8155,2508,2024-02-15
8156,2964,2024-01-21
8157,3429,2024-03-06
8158,3376,2024-06-29
8159,3956,2024-06-03
8160,3706,2024-07-03
8161,3406,2024-04-27
8162,4039,2024-07-03
8163,1053,2024-10-16
8164,714,2024-10-19
8165,2889,2024-07-25
8166,688,2024-03-31
8167,330,2024-05-27
8168,1747,2024-09-22
8169,1208,2024-10-01
8170,2143,2024-05-31
8171,785,2024-07-03
8172,2697,2024-04-11
8173,3821,2024-02-26
8174,3719,2024-07-25
8175,2694,2024-06-17
8176,626,2024-01-05
8177,4235,2024-04-22
8178,3709,2024-11-05
8179,762,2024-06-23
8180,3980,2024-05-28
8181,3530,2024-09-20
8182,1556,2024-05-02
8183,3634,2024-07-24
8184,676,2024-09-22
8185,4188,2024-01-16
8186,37,2024-02-07
8187,3837,2024-07-25
8188,1788,2024-09-04
8189,2728,2024-05-17
8190,3881,2024-06-16
8191,1895,2024-08-25
8192,137,2024-09-10
8193,3077,2024-04-15
8194,3884,2024-05-10
8195,662,2024-04-14
8196,1811,2024-04-13
8197,415,2024-11-07
8198,343,2024-02-08
8199,2730,2024-04-09
8200,3451,2024-09-11
8201,3666,2024-08-14
8202,3738,2024-05-31
8203,3898,2024-06-28
8204,4242,2024-10-27
8205,4419,2024-09-19
8206,2170,2024-10-17
8207,1879,2024-04-03
8208,3971,2024-10-12
8209,4697,2024-09-17
8210,4571,2024-08-16
8211,2618,2024-10-26
8212,1516,2024-03-16
8213,575,2024-07-20
8214,4443,2024-05-11
8215,2868,2024-09-20
8216,3545,2024-09-25
8217,4478,2024-03-10
8218,72,2024-05-01
8219,2569,2024-07-31
8220,3438,2024-01-05
8221,2981,2024-09-18
8222,1118,2024-01-04
8223,2387,2024-11-18
8224,3509,2024-01-27
8225,1360,2024-01-05
8226,4760,2024-06-08
8227,1516,2024-02-07
8228,40,2024-07-22
8229,1383,2024-02-10
8230,2031,2024-09-23
8231,2622,2024-06-22
8232,1901,2024-05-16
8233,2218,2024-03-26
8234,4797,2024-10-08
8235,4607,2024-04-20
8236,1284,2024-04-07
8237,584,2024-03-15
8238,459,2024-01-14
8239,2266,2024-01-10
8240,2667,2024-08-28
8241,816,2024-02-05
8242,2512,2024-01-23
8243,247,2024-08-18
8244,4826,2024-09-12
8245,417,2024-11-20
8246,4464,2024-03-25
8247,3718,2024-08-20
8248,108,2024-09-04
8249,2632,2024-02-17
8250,839,2024-10-01
8251,4514,2024-02-16
8252,4917,2024-02-03
8253,1422,2024-08-22
8254,4779,2024-02-20
8255,3913,2024-05-26
8256,256,2024-09-11
8257,2828,2024-10-23
8258,838,2024-09-08
8259,2963,2024-08-07
8260,2283,2024-11-07
8261,553,2024-03-12
8262,181,2024-02-13
8263,4253,2024-09-27
8264,1478,2024-03-12
8265,571,2024-04-08
8266,4953,2024-04-24
8267,1728,2024-06-30
8268,592,2024-09-13
8269,4517,2024-01-30
8270,2261,2024-09-05
8271,2948,2024-06-25
8272,348,2024-04-17
8273,166,2024-10-25
8274,4444,2024-06-14
8275,2897,2024-09-25
8276,4494,2024-09-16
8277,583,2024-10-25
8278,3507,2024-10-26
8279,4404,2024-05-05
8280,3039,2024-04-09
8281,2846,2024-03-03
8282,2767,2024-10-30
8283,4195,2024-01-29
8284,1266,2024-04-17
8285,4254,2024-10-28
8286,4650,2024-01-25
8287,4747,2024-05-28
8288,2968,2024-05-30
8289,2275,2024-05-09
8290,2471,2024-01-24
8291,2291,2024-04-10
8292,2578,2024-11-11
8293,3661,2024-04-12
8294,1069,2024-03-10
8295,2737,2024-06-20
8296,4830,2024-01-27
8297,1951,2024-07-09
8298,92,2024-03-18
8299,3094,2024-08-25
8300,2220,2024-06-01
8301,1388,2024-03-10
8302,4275,2024-09-07
8303,2286,2024-07-10
8304,3207,2024-02-12
8305,2925,2024-02-25
8306,280,2024-07-28
8307,1619,2024-10-25
8308,2788,2024-06-16
8309,371,2024-03-25
8310,3184,2024-08-26
8311,3835,2024-09-06
8312,1704,2024-02-11
8313,2269,2024-06-20
8314,304,2024-10-04
8315,3775,2024-04-10
8316,1349,2024-02-10
8317,2423,2024-01-14
8318,3629,2024-01-29
8319,2429,2024-01-28
8320,3034,2024-08-09
8321,669,2024-10-09
8322,500,2024-04-07
8323,1415,2024-10-28
8324,530,2024-06-22
8325,3622,2024-01-08
8326,3457,2024-07-12
8327,755,2024-02-27
8328,2348,2024-09-10
8329,4911,2024-09-05
8330,727,2024-01-01
8331,4827,2024-01-15
8332,4924,2024-09-15
8333,2650,2024-05-31
8334,2047,2024-04-13
8335,2816,2024-02-28
8336,875,2024-09-28
8337,3280,2024-05-08
8338,2985,2024-05-31
8339,2179,2024-08-11
8340,3808,2024-01-02
8341,608,2024-07-19
8342,635,2024-10-01
8343,4580,2024-10-26
8344,2728,2024-07-09
8345,1075,2024-07-04
8346,1915,2024-06-18
8347,589,2024-06-05
8348,3232,2024-10-09
8349,2305,2024-10-30
8350,3839,2024-11-11
8351,1974,2024-11-01
8352,2056,2024-01-28
8353,3481,2024-07-28
8354,2080,2024-03-28
8355,3053,2024-01-02
8356,4483,2024-05-29
8357,1252,2024-09-24
8358,3796,2024-11-13
8359,3823,2024-10-29
8360,4303,2024-07-06
8361,3390,2024-02-17
8362,1781,2024-08-08
8363,2605,2024-07-26
8364,3689,2024-05-19
8365,4889,2024-05-09
8366,1725,2024-09-21
8367,2785,2024-04-27
8368,3720,2024-06-04
8369,1678,2024-01-22
8370,449,2024-09-02
8371,4688,2024-09-08
8372,82,2024-02-05
8373,1407,2024-05-21
8374,1481,2024-07-26
8375,1080,2024-05-12
8376,3599,2024-02-01
8377,4515,2024-06-27
8378,4184,2024-10-22
8379,3681,2024-10-24
8380,2704,2024-04-22
8381,4311,2024-09-08
8382,3757,2024-03-19
8383,1759,2024-03-09
8384,2600,2024-08-03
8385,2551,2024-01-16
8386,3854,2024-05-29
8387,2747,2024-09-13
8388,2293,2024-03-15
8389,1502,2024-04-26
8390,4405,2024-09-27
8391,231,2024-05-31
8392,4251,2024-02-11
8393,1199,2024-09-01
8394,115,2024-09-24
8395,1414,2024-05-19
8396,4407,2024-07-07
8397,993,2024-02-02
8398,2348,2024-09-02
8399,1042,2024-06-19
8400,12,2024-10-12
8401,3677,2024-03-14
8402,4826,2024-02-24
8403,3066,2024-01-14
8404,2037,2024-03-15
8405,3047,2024-01-10
8406,2351,2024-10-06
8407,541,2024-08-18
8408,2861,2024-04-02
8409,77,2024-07-08
8410,3068,2024-05-30
8411,24,2024-01-25
8412,676,2024-11-03
8413,2395,2024-07-28
8414,4268,2024-09-06
8415,3399,2024-04-29
8416,2760,2024-07-13
8417,489,2024-07-26
8418,1486,2024-11-19
8419,3660,2024-11-11
8420,3236,2024-06-23
8421,2420,2024-01-07
8422,3496,2024-01-15
8423,757,2024-05-11
8424,2525,2024-01-22
8425,4251,2024-05-11
8426,257,2024-11-01
8427,1780,2024-10-07
8428,4770,2024-01-17
8429,2116,2024-06-06
8430,3349,2024-02-15
8431,4769,2024-03-23
8432,1473,2024-11-09
8433,259,2024-09-10
8434,4076,2024-09-16
8435,307,2024-07-22
8436,1119,2024-06-27
8437,3018,2024-09-20
8438,4342,2024-07-27
8439,2781,2024-02-27
8440,1659,2024-10-14
8441,187,2024-08-12
8442,1798,2024-03-31
8443,925,2024-01-28
8444,785,2024-01-15
8445,3445,2024-10-12
8446,3197,2024-02-24
8447,1361,2024-07-08
8448,341,2024-09-10
8449,563,2024-01-08
8450,4747,2024-07-02
8451,3000,2024-08-28
8452,1194,2024-01-18
8453,3111,2024-04-04
8454,69,2024-09-29
8455,2429,2024-09-08
8456,3599,2024-02-20
8457,2373,2024-01-06
8458,4557,2024-03-07
8459,844,2024-09-02
8460,574,2024-01-20
8461,4215,2024-04-29
8462,2597,2024-11-14
8463,4742,2024-11-04
8464,1479,2024-02-07
8465,2074,2024-06-26
8466,1514,2024-08-25
8467,969,2024-03-07
8468,2197,2024-11-20
8469,1512,2024-08-17
8470,655,2024-01-25
8471,2993,2024-11-13
8472,4651,2024-11-13
8473,4521,2024-02-11
8474,293,2024-02-14
8475,2602,2024-07-12
8476,4527,2024-08-19
8477,4413,2024-11-06
8478,4494,2024-08-27
8479,1589,2024-03-26
8480,596,2024-01-25
8481,2594,2024-11-08
8482,2124,2024-03-19
8483,1944,2024-06-14
8484,916,2024-05-11
8485,3870,2024-11-11
8486,2795,2024-11-20
8487,3079,2024-10-13
8488,976,2024-09-20
8489,1076,2024-06-05
8490,2990,2024-05-05
8491,3468,2024-02-16
8492,1452,2024-09-22
8493,3824,2024-08-11
8494,3933,2024-07-31
8495,2029,2024-02-23
8496,363,2024-05-04
8497,2430,2024-11-20
8498,3633,2024-11-04
8499,2319,2024-03-23
8500,3086,2024-10-23
8501,2346,2024-01-18
8502,3599,2024-08-18
8503,4330,2024-03-08
8504,1732,2024-05-10
8505,27,2024-01-25
8506,93,2024-02-16
8507,2665,2024-04-16
8508,309,2024-02-24
8509,52,2024-10-21
8510,319,2024-06-10
8511,1993,2024-03-06
8512,4277,2024-09-27
8513,3892,2024-05-23
8514,4743,2024-08-02
8515,3957,2024-03-05
8516,2693,2024-06-19
8517,3019,2024-04-04
8518,2025,2024-08-14
8519,4432,2024-01-16
8520,1526,2024-02-21
8521,1279,2024-02-08
8522,514,2024-11-03
8523,4338,2024-09-02
8524,1734,2024-08-25
8525,3371,2024-05-26
8526,3922,2024-10-29
8527,2501,2024-03-02
8528,3465,2024-01-07
8529,2260,2024-07-08
8530,4764,2024-02-01
8531,4690,2024-01-03
8532,2660,2024-01-03
8533,256,2024-03-10
8534,1503,2024-02-04
8535,4657,2024-10-01
8536,2111,2024-09-10
8537,407,2024-08-18
8538,2850,2024-04-20
8539,3177,2024-06-10
8540,1861,2024-09-26
8541,4355,2024-11-09
8542,723,2024-11-03
8543,1283,2024-10-27
8544,614,2024-07-03
8545,3332,2024-09-25
8546,3117,2024-02-19
8547,1979,2024-03-21
8548,813,2024-02-25
8549,1787,2024-09-05
8550,331,2024-04-15
8551,2213,2024-07-22
8552,1217,2024-06-23
8553,4483,2024-06-09
8554,3338,2024-04-02
8555,2376,2024-03-08
8556,1241,2024-08-25
8557,320,2024-09-25
8558,4495,2024-01-15
8559,1915,2024-08-19
8560,4201,2024-03-10
8561,4792,2024-10-05
8562,330,2024-07-13
8563,660,2024-08-25
8564,3689,2024-02-04
8565,3119,2024-08-31
8566,4917,2024-11-16
8567,1973,2024-10-30
8568,1794,2024-04-26
8569,3219,2024-05-15
8570,4558,2024-06-11
8571,2534,2024-01-02
8572,2458,2024-08-04
8573,3101,2024-04-01
8574,4367,2024-03-15
8575,2734,2024-02-15
8576,4481,2024-07-24
8577,4156,2024-02-07
8578,220,2024-08-28
8579,2819,2024-05-20
8580,1907,2024-10-22
8581,2612,2024-07-28
8582,2594,2024-07-16
8583,96,2024-03-26
8584,989,2024-06-29
8585,1113,2024-10-26
8586,2279,2024-08-31
8587,246,2024-09-13
8588,2159,2024-03-21
8589,4330,2024-04-17
8590,3350,2024-01-21
8591,2726,2024-03-16
8592,4078,2024-02-13
8593,4899,2024-11-05
8594,2667,2024-02-27
8595,3200,2024-09-23
8596,2755,2024-07-03
8597,1418,2024-07-12
8598,655,2024-03-09
8599,2443,2024-03-03
8600,111,2024-09-17
8601,90,2024-01-17
8602,763,2024-01-21
8603,3173,2024-09-07
8604,2180,2024-05-21
8605,2505,2024-04-20
8606,1465,2024-03-22
8607,98,2024-06-17
8608,293,2024-04-07
8609,1840,2024-05-09
8610,1735,2024-08-27
8611,2620,2024-11-08
8612,4748,2024-10-21
8613,2197,2024-06-24
8614,3467,2024-01-17
8615,1907,2024-02-10
8616,1722,2024-10-14
8617,3692,2024-01-21
8618,1817,2024-07-27
8619,253,2024-03-09
8620,4228,2024-03-02
8621,3520,2024-11-01
8622,1908,2024-01-12
8623,1911,2024-07-07
8624,2522,2024-07-18
8625,3850,2024-02-15
8626,1059,2024-01-28
8627,3539,2024-04-01
8628,2323,2024-10-07
8629,187,2024-06-21
8630,949,2024-08-18
8631,2291,2024-08-13
8632,4360,2024-05-06
8633,4618,2024-06-11
8634,4879,2024-03-18
8635,4631,2024-10-17
8636,210,2024-09-19
8637,2094,2024-05-06
8638,3539,2024-03-30
8639,1564,2024-10-29
8640,26,2024-02-12
8641,175,2024-05-06
8642,1335,2024-03-29
8643,322,2024-02-08
8644,4151,2024-04-02
8645,4048,2024-10-13
8646,3228,2024-06-09
8647,1873,2024-03-18
8648,2068,2024-05-25
8649,333,2024-03-26
8650,2992,2024-01-29
8651,911,2024-07-01
8652,4497,2024-08-15
8653,950,2024-07-07
8654,2076,2024-01-22
8655,2515,2024-06-18
8656,3332,2024-02-26
8657,3030,2024-03-24
8658,101,2024-08-24
8659,4647,2024-06-25
8660,2401,2024-03-10
8661,3372,2024-05-30
8662,2344,2024-05-25
8663,353,2024-02-22
8664,2956,2024-06-26
8665,1019,2024-10-06
8666,1180,2024-03-16
8667,3537,2024-09-02
8668,3651,2024-05-19
8669,2503,2024-04-14
8670,3820,2024-03-19
8671,980,2024-05-10
8672,4835,2024-02-19
8673,977,2024-01-13
8674,1372,2024-09-25
8675,2281,2024-08-08
8676,4577,2024-01-24
8677,108,2024-04-18
8678,973,2024-02-23
8679,1627,2024-02-13
8680,704,2024-06-29
8681,875,2024-06-27
8682,3810,2024-06-11
8683,2412,2024-03-07
8684,2108,2024-10-22
8685,3554,2024-05-13
8686,1274,2024-03-26
8687,560,2024-04-24
8688,117,2024-08-22
8689,4970,2024-03-01
8690,3047,2024-11-02
8691,44,2024-11-04
8692,509,2024-09-04
8693,3440,2024-08-25
8694,3929,2024-03-06
8695,4945,2024-08-12
8696,917,2024-08-02
8697,2946,2024-03-30
8698,799,2024-02-03
8699,4972,2024-06-08
8700,1761,2024-07-21
8701,2334,2024-07-08
8702,3276,2024-03-25
8703,819,2024-08-17
8704,2169,2024-07-02
8705,3736,2024-11-21
8706,3066,2024-06-28
8707,3260,2024-04-18
8708,907,2024-01-06
8709,4109,2024-10-10
8710,603,2024-06-15
8711,4296,2024-10-12
8712,2634,2024-04-05
8713,1792,2024-04-06
8714,3528,2024-05-07
8715,4544,2024-06-17
8716,1812,2024-08-13
8717,3912,2024-03-27
8718,841,2024-08-17
8719,3143,2024-02-27
8720,4686,2024-08-10
8721,2091,2024-01-02
8722,4616,2024-06-11
8723,1037,2024-01-18
8724,725,2024-01-16
8725,988,2024-07-01
8726,803,2024-10-11
8727,2583,2024-10-25
8728,3838,2024-07-14
8729,527,2024-01-14
8730,1666,2024-06-14
8731,1139,2024-07-25
8732,460,2024-06-02
8733,2553,2024-07-05
8734,4421,2024-11-10
8735,4675,2024-11-05
8736,2809,2024-09-27
8737,2899,2024-11-14
8738,3244,2024-02-08
8739,4069,2024-06-24
8740,2332,2024-07-11
8741,4571,2024-04-03
8742,3686,2024-02-02
8743,632,2024-08-04
8744,4799,2024-10-19
8745,2457,2024-01-05
8746,982,2024-09-26
8747,4655,2024-10-11
8748,4318,2024-06-06
8749,1557,2024-03-25
8750,2206,2024-02-21
8751,4444,2024-05-19
8752,4985,2024-04-24
8753,3956,2024-04-02
8754,922,2024-09-08
8755,405,2024-02-05
8756,4773,2024-01-07
8757,4685,2024-07-05
8758,1621,2024-09-16
8759,2953,2024-04-28
8760,3119,2024-03-03
8761,1595,2024-09-30
8762,566,2024-06-27
8763,4800,2024-08-09
8764,2869,2024-10-17
8765,858,2024-08-14
8766,1285,2024-01-10
8767,585,2024-06-25
8768,4328,2024-06-29
8769,1246,2024-10-26
8770,52,2024-02-23
8771,2164,2024-09-30
8772,538,2024-06-06
8773,541,2024-03-12
8774,815,2024-11-02
8775,1416,2024-05-23
8776,2839,2024-08-31
8777,1653,2024-06-29
8778,2666,2024-09-30
8779,4515,2024-09-02
8780,4063,2024-01-01
8781,2357,2024-08-31
8782,3811,2024-01-28
8783,864,2024-05-29
8784,186,2024-09-25
8785,4357,2024-05-09
8786,1552,2024-07-25
8787,2208,2024-01-13
8788,762,2024-04-25
8789,4320,2024-06-14
8790,1280,2024-10-19
8791,4276,2024-04-14
8792,4728,2024-09-28
8793,3695,2024-08-25
8794,3282,2024-07-29
8795,1537,2024-08-11
8796,3165,2024-11-04
8797,2771,2024-03-21
8798,1964,2024-11-01
8799,3846,2024-09-22
8800,3436,2024-02-01
8801,4711,2024-08-28
8802,562,2024-05-10
8803,2422,2024-10-12
8804,4718,2024-01-22
8805,2136,2024-07-18
8806,2062,2024-09-19
8807,2181,2024-05-21
8808,1961,2024-01-21
8809,3880,2024-02-13
8810,3280,2024-05-28
8811,3885,2024-05-21
8812,3271,2024-06-29
8813,4688,2024-08-28
8814,583,2024-01-16
8815,1614,2024-05-21
8816,1102,2024-05-22
8817,289,2024-03-09
8818,3860,2024-09-08
8819,3061,2024-08-05
8820,2927,2024-09-30
8821,4103,2024-01-27
